transaction_id,customer_id,transaction_date,spending_amount,expense_type,expense_description
7930,711663858,3-19-24 2:42,60.39,Restaurant,Fast food
7931,711663858,3-20-24 6:34,55.63,Entertainment,Concert ticket
7932,711663858,3-21-24 1:04,5,Clothing,Retail store shopping
7933,711663858,3-21-24 18:59,51.09,Technology,Electronics shopping
7934,711663858,3-26-24 23:38,30.54,Technology,Electronics shopping
7935,711663858,3-28-24 10:25,7.56,Technology,Hardware purchase
7936,711663858,3-28-24 22:21,129.58,Technology,Online tech shopping
7937,711663858,3-31-24 16:57,6.28,Clothing,Retail store shopping
7938,711663858,04-01-24 12:52,16.16,Health,Doctor appointment
7939,711663858,04-02-24 20:56,26.25,Entertainment,Sport event ticket
7940,711663858,04-03-24 15:12,114.95,Groceries,Grocery store shopping
7941,711663858,04-03-24 17:54,26.7,Health,Therapy session
7942,711663858,04-06-24 10:27,7.72,Miscellaneous,Hobbies
7943,711663858,04-06-24 13:22,5.26,Restaurant,Dinner
7944,711663858,04-09-24 18:38,38.86,Transportation,Car rental
7945,711663858,04-11-24 15:53,12.63,Restaurant,Cafe
7946,711663858,04-11-24 23:56,143.3,Transportation,Train ticket
7947,711663858,4-13-24 13:36,18.45,Technology,Software purchase
7948,711663858,4-13-24 17:14,7.77,Miscellaneous,Gifts
7949,711663858,4-14-24 5:50,21.31,Entertainment,Sport event ticket
7950,711663858,4-16-24 5:15,119.03,Groceries,Supermarket shopping
7951,711663858,4-16-24 6:02,4.99,Entertainment,Amusement park
7952,711663858,4-18-24 11:38,124.81,Groceries,Farmer's market
7953,711663858,4-19-24 22:17,5.97,Miscellaneous,Pet supplies
7954,711663858,4-22-24 4:38,20.2,Technology,Online tech shopping
7955,711663858,4-23-24 5:43,17.9,Miscellaneous,Donations
7956,711663858,4-26-24 16:41,15.84,Groceries,Grocery store shopping
7957,711663858,4-27-24 0:29,6.91,Groceries,Farmer's market
7958,711663858,4-28-24 14:23,67.11,Health,Therapy session
7959,711663858,4-29-24 16:51,9.36,Health,Dental care
7960,711663858,05-01-24 10:47,21.95,Transportation,Gas station
7961,711663858,05-02-24 7:04,104.66,Restaurant,Fast food
7962,711663858,05-03-24 21:54,19.99,Miscellaneous,Other expenses
7963,711663858,05-06-24 15:26,22.76,Restaurant,Cafe
7964,711663858,05-08-24 22:17,25.98,Entertainment,Museum entry
7965,711663858,05-11-24 2:33,95.97,Entertainment,Amusement park
7966,711663858,05-12-24 17:52,4.99,Restaurant,Fast food
7967,711663858,5-13-24 2:54,253.9,Technology,Gadget store
7968,711663858,5-13-24 13:38,195.81,Clothing,Online clothing shopping
7969,711663858,5-15-24 9:42,19.18,Health,Doctor appointment
7970,711663858,5-15-24 12:59,9.45,Restaurant,Lunch
7971,711663858,5-16-24 11:56,24.27,Miscellaneous,Home supplies
7972,711663858,5-17-24 20:10,23.43,Groceries,Farmer's market
7973,711663858,5-20-24 0:49,24.42,Restaurant,Cafe
7974,711663858,5-20-24 5:49,7.13,Clothing,Thrift store
7975,711663858,5-24-24 4:25,220.74,Technology,Electronics shopping
7976,711663858,5-28-24 11:52,4.99,Groceries,Grocery store shopping
7977,711663858,5-30-24 1:16,119.74,Groceries,Farmer's market
7978,711663858,5-31-24 18:05,21.36,Restaurant,Brunch
7979,711663858,06-03-24 1:29,26.15,Miscellaneous,Gifts
7980,711663858,06-04-24 9:34,21.24,Entertainment,Cinema ticket
7981,711663858,06-09-24 10:41,279.42,Groceries,Grocery store shopping
7982,711663858,06-11-24 20:07,96.67,Transportation,Gas station
7983,711663858,6-14-24 17:26,25.21,Transportation,Gas station
7984,711663858,6-14-24 19:56,21.15,Technology,Electronics shopping
7985,711663858,6-16-24 2:36,18.91,Clothing,Footwear store
7986,711663858,6-17-24 5:29,73.12,Miscellaneous,Donations
7987,711663858,6-17-24 16:21,17.2,Clothing,Boutique shopping
7988,711663858,6-18-24 9:03,24.78,Health,Doctor appointment
7989,711663858,6-19-24 3:30,17.48,Miscellaneous,Pet supplies
7990,711663858,6-21-24 10:42,27.64,Clothing,Footwear store
7991,711663858,6-21-24 17:21,191.91,Miscellaneous,Pet supplies
7992,711663858,6-22-24 10:16,36.37,Clothing,Retail store shopping
7993,711663858,6-24-24 11:31,252.83,Technology,Hardware purchase
7994,711663858,6-25-24 1:51,4.99,Entertainment,Amusement park
7995,711663858,6-26-24 13:07,4.99,Clothing,Footwear store
7996,711663858,6-27-24 6:41,37.36,Clothing,Retail store shopping
7997,711663858,6-27-24 13:48,27.47,Restaurant,Cafe
7998,711663858,07-01-24 13:17,156.19,Groceries,Farmer's market
7999,711663858,07-02-24 13:53,25.1,Health,Pharmacy
8000,711663858,07-03-24 1:21,21.75,Groceries,Organic food store
8001,711663858,07-04-24 10:42,20.53,Miscellaneous,Home supplies
8002,711663858,07-05-24 13:08,142.83,Restaurant,Breakfast
8003,711663858,07-06-24 14:37,37.74,Groceries,Farmer's market
8004,711663858,07-06-24 22:05,30.4,Technology,Online tech shopping
8005,711663858,07-08-24 10:11,34.17,Clothing,Boutique shopping
8006,711663858,07-09-24 7:10,13.27,Miscellaneous,Home supplies
8007,711663858,07-11-24 10:18,20.67,Technology,Hardware purchase
8008,711663858,07-11-24 13:55,18.32,Groceries,Organic food store
8009,711663858,07-12-24 20:13,23,Health,Optometrist visit
8010,711663858,7-16-24 0:10,87.5,Clothing,Online clothing shopping
8011,711663858,7-17-24 14:16,34.05,Transportation,Train ticket
8012,711663858,7-18-24 11:10,17.96,Miscellaneous,Hobbies
8013,711694083,1-27-24 13:28,438.51,Technology,Gadget store
8014,711694083,02-01-24 7:03,25.64,Health,Pharmacy
8015,711694083,02-06-24 23:27,56.57,Entertainment,Cinema ticket
8016,711694083,02-08-24 23:16,507.03,Technology,Gadget store
8017,711694083,02-09-24 8:04,243.88,Groceries,Organic food store
8018,711694083,02-09-24 15:07,64.11,Restaurant,Fast food
8019,711694083,02-11-24 15:16,57.4,Miscellaneous,Donations
8020,711694083,02-12-24 23:06,32.47,Miscellaneous,Home supplies
8021,711694083,2-18-24 22:12,41.69,Restaurant,Cafe
8022,711694083,2-22-24 4:59,125.88,Transportation,Train ticket
8023,711694083,2-28-24 15:23,828.12,Health,Doctor appointment
8024,711694083,2-29-24 15:06,127.22,Clothing,Online clothing shopping
8025,711694083,03-11-24 23:38,113.88,Health,Optometrist visit
8026,711694083,3-20-24 10:14,174.52,Restaurant,Cafe
8027,711694083,3-27-24 8:28,83.76,Technology,Hardware purchase
8028,711694083,3-28-24 6:16,67.54,Clothing,Footwear store
8029,711694083,3-29-24 21:33,98.39,Transportation,Gas station
8030,711694083,04-01-24 18:06,79.83,Groceries,Organic food store
8031,711694083,04-02-24 0:26,45.5,Miscellaneous,Donations
8032,711694083,04-03-24 19:12,100.97,Technology,Electronics shopping
8033,711694083,04-06-24 22:34,71.69,Groceries,Grocery store shopping
8034,711694083,04-06-24 23:54,245.45,Health,Dental care
8035,711694083,04-09-24 19:04,29.27,Clothing,Retail store shopping
8036,711694083,04-09-24 21:18,101.09,Health,Dental care
8037,711694083,04-12-24 3:56,100.3,Miscellaneous,Gifts
8038,711694083,04-12-24 21:36,95.21,Clothing,Thrift store
8039,711694083,4-14-24 2:40,56.83,Entertainment,Museum entry
8040,711694083,4-16-24 7:38,59.87,Clothing,Boutique shopping
8041,711694083,4-17-24 22:36,228.07,Entertainment,Sport event ticket
8042,711694083,4-26-24 3:25,44.54,Groceries,Grocery store shopping
8043,711694083,4-30-24 3:00,68.4,Transportation,Train ticket
8044,711694083,05-02-24 7:22,175.48,Clothing,Footwear store
8045,711694083,05-04-24 13:26,214.86,Miscellaneous,Pet supplies
8046,711694083,5-14-24 3:16,597.3,Entertainment,Cinema ticket
8047,711694083,5-14-24 20:36,59.8,Clothing,Retail store shopping
8048,711694083,5-15-24 15:55,127.38,Clothing,Thrift store
8049,711694083,5-16-24 15:28,28.68,Health,Doctor appointment
8050,711694083,5-17-24 4:33,14.57,Entertainment,Cinema ticket
8051,711694083,5-17-24 11:59,64.57,Clothing,Footwear store
8052,711694083,5-17-24 19:09,64.93,Restaurant,Dinner
8053,711694083,5-18-24 15:33,72.67,Clothing,Retail store shopping
8054,711694083,5-27-24 14:11,66.74,Restaurant,Dinner
8055,711694083,5-27-24 16:53,55.04,Groceries,Farmer's market
8056,711694083,5-30-24 4:15,51.79,Entertainment,Cinema ticket
8057,711694083,06-02-24 11:28,66.25,Technology,Gadget store
8058,711694083,06-03-24 10:45,21.3,Restaurant,Brunch
8059,711694083,06-05-24 5:20,646.05,Health,Pharmacy
8060,711694083,6-13-24 0:39,61.19,Health,Pharmacy
8061,711694083,6-14-24 11:29,59.81,Health,Pharmacy
8062,711694083,6-16-24 20:53,13.43,Groceries,Grocery store shopping
8063,711694083,6-22-24 21:28,12.48,Technology,Software purchase
8064,711694083,6-25-24 14:49,26.03,Health,Therapy session
8065,711694083,6-27-24 21:38,19.52,Technology,Electronics shopping
8066,711694083,6-30-24 9:19,316.34,Health,Doctor appointment
8067,711694083,07-01-24 5:57,262.66,Miscellaneous,Donations
8068,711694083,07-01-24 12:45,4.98,Miscellaneous,Gifts
8069,711694083,07-02-24 11:28,21.86,Miscellaneous,Gifts
8070,711694083,07-03-24 7:16,4.98,Groceries,Farmer's market
8071,711694083,07-07-24 21:11,310.13,Miscellaneous,Gifts
8072,711694083,07-11-24 0:08,25.9,Health,Pharmacy
8073,711694083,07-11-24 10:43,238.53,Health,Therapy session
8074,711694083,7-13-24 5:53,34.74,Groceries,Organic food store
8075,711694083,7-15-24 3:02,4.98,Groceries,Organic food store
8076,711694083,7-15-24 3:35,8.76,Technology,Hardware purchase
8077,711694083,7-16-24 20:35,25.2,Technology,Electronics shopping
8078,711694083,7-18-24 7:07,22.66,Clothing,Retail store shopping
8079,711711483,1-24-24 8:52,601.53,Restaurant,Fast food
8080,711711483,1-24-24 16:18,66.67,Technology,Software purchase
8081,711711483,1-26-24 4:20,74.86,Groceries,Farmer's market
8082,711711483,1-27-24 16:27,65.56,Miscellaneous,Donations
8083,711711483,1-27-24 19:21,87.1,Clothing,Thrift store
8084,711711483,1-31-24 23:00,290.59,Health,Dental care
8085,711711483,02-01-24 21:18,42.65,Transportation,Train ticket
8086,711711483,02-04-24 14:25,35.06,Health,Optometrist visit
8087,711711483,02-07-24 22:15,79.42,Technology,Gadget store
8088,711711483,02-10-24 7:31,117.76,Clothing,Retail store shopping
8089,711711483,2-13-24 22:11,119.16,Miscellaneous,Home supplies
8090,711711483,2-15-24 1:01,67.66,Groceries,Supermarket shopping
8091,711711483,2-17-24 8:27,179.13,Transportation,Taxi
8092,711711483,2-27-24 0:38,253.67,Clothing,Retail store shopping
8093,711711483,2-27-24 10:58,1045.86,Clothing,Online clothing shopping
8094,711711483,03-02-24 2:26,193.48,Clothing,Retail store shopping
8095,711711483,03-05-24 12:09,211.49,Clothing,Boutique shopping
8096,711711483,3-20-24 19:31,944.47,Restaurant,Breakfast
8097,711711483,3-23-24 8:35,65.16,Transportation,Taxi
8098,711711483,3-30-24 11:23,311.56,Entertainment,Theater ticket
8099,711711483,04-03-24 21:27,52.27,Clothing,Online clothing shopping
8100,711711483,04-06-24 13:06,1054.66,Miscellaneous,Hobbies
8101,711711483,04-08-24 4:36,128.41,Technology,Gadget store
8102,711711483,04-09-24 19:18,110.85,Entertainment,Sport event ticket
8103,711711483,04-09-24 20:18,24.51,Groceries,Organic food store
8104,711711483,04-10-24 14:44,171.88,Entertainment,Sport event ticket
8105,711711483,4-13-24 7:42,22.67,Restaurant,Lunch
8106,711711483,4-15-24 2:00,338.52,Health,Optometrist visit
8107,711711483,4-17-24 11:17,660.28,Technology,Hardware purchase
8108,711711483,4-24-24 22:35,70.37,Transportation,Flight ticket
8109,711711483,4-26-24 6:54,43.54,Entertainment,Amusement park
8110,711711483,4-28-24 0:03,18.21,Entertainment,Concert ticket
8111,711711483,4-29-24 6:32,17.41,Technology,Online tech shopping
8112,711711483,05-02-24 15:13,68.43,Transportation,Train ticket
8113,711711483,05-03-24 7:42,490.31,Clothing,Boutique shopping
8114,711711483,05-04-24 4:14,28.96,Restaurant,Cafe
8115,711711483,05-05-24 14:30,76.52,Health,Pharmacy
8116,711711483,05-05-24 18:04,74.18,Entertainment,Theater ticket
8117,711711483,05-06-24 2:50,35.6,Clothing,Retail store shopping
8118,711711483,05-06-24 21:31,176.56,Health,Therapy session
8119,711711483,05-10-24 6:44,611.82,Transportation,Taxi
8120,711711483,05-10-24 7:41,65.45,Restaurant,Brunch
8121,711711483,05-12-24 11:55,939.25,Technology,Online tech shopping
8122,711711483,5-13-24 22:32,34.57,Groceries,Grocery store shopping
8123,711711483,5-16-24 4:20,115.84,Miscellaneous,Pet supplies
8124,711711483,5-16-24 18:23,89.05,Health,Optometrist visit
8125,711711483,5-17-24 3:38,15.94,Entertainment,Cinema ticket
8126,711711483,5-19-24 17:14,65.68,Restaurant,Fast food
8127,711711483,5-23-24 12:41,14.75,Transportation,Flight ticket
8128,711711483,5-31-24 23:50,45.38,Technology,Gadget store
8129,711711483,06-04-24 16:02,101.57,Miscellaneous,Donations
8130,711711483,06-05-24 7:38,382.19,Transportation,Train ticket
8131,711711483,6-16-24 10:05,1204.66,Clothing,Boutique shopping
8132,711711483,6-23-24 11:20,95.03,Clothing,Thrift store
8133,711711483,6-29-24 3:37,35.69,Health,Therapy session
8134,711711483,6-30-24 11:29,21.92,Transportation,Train ticket
8135,711711483,6-30-24 15:35,22.32,Technology,Online tech shopping
8136,711711483,07-03-24 16:52,18.97,Health,Dental care
8137,711711483,07-05-24 15:35,573.86,Clothing,Footwear store
8138,711711483,07-06-24 20:04,8.92,Transportation,Gas station
8139,711711483,07-07-24 0:49,294.27,Groceries,Farmer's market
8140,711711483,07-08-24 0:08,45.17,Restaurant,Breakfast
8141,711711483,7-13-24 5:05,680.18,Restaurant,Lunch
8142,711711483,7-13-24 9:53,244.61,Transportation,Flight ticket
8143,711711483,7-13-24 21:24,66.83,Transportation,Taxi
8144,711711483,7-14-24 5:24,48.39,Technology,Gadget store
8145,711711483,7-14-24 5:51,39.75,Clothing,Boutique shopping
8146,711711483,7-16-24 20:04,198.64,Clothing,Online clothing shopping
8147,711711483,7-18-24 9:12,250.31,Technology,Software purchase
8148,711711483,7-19-24 14:13,9.79,Clothing,Thrift store
8149,711745233,1-24-24 12:16,104.57,Restaurant,Lunch
8150,711745233,1-26-24 4:51,271.89,Health,Doctor appointment
8151,711745233,1-26-24 18:55,35.84,Restaurant,Cafe
8152,711745233,1-27-24 23:18,63.8,Technology,Electronics shopping
8153,711745233,1-27-24 23:45,145.23,Miscellaneous,Gifts
8154,711745233,1-28-24 10:20,245.88,Restaurant,Lunch
8155,711745233,1-28-24 11:38,298.92,Restaurant,Breakfast
8156,711745233,02-01-24 21:17,1205.68,Restaurant,Dinner
8157,711745233,02-02-24 19:53,1198.15,Miscellaneous,Gifts
8158,711745233,02-04-24 11:45,1695.71,Groceries,Grocery store shopping
8159,711745233,02-06-24 11:45,111.03,Groceries,Farmer's market
8160,711745233,02-08-24 2:54,289.18,Miscellaneous,Donations
8161,711745233,2-14-24 17:15,253.43,Entertainment,Concert ticket
8162,711745233,2-14-24 22:48,286.2,Groceries,Organic food store
8163,711745233,2-15-24 11:45,115.27,Restaurant,Breakfast
8164,711745233,2-18-24 17:56,2354.87,Health,Pharmacy
8165,711745233,2-23-24 5:16,283.03,Health,Therapy session
8166,711745233,2-27-24 21:05,271.86,Groceries,Supermarket shopping
8167,711745233,03-04-24 23:30,633.73,Technology,Online tech shopping
8168,711745233,03-08-24 19:23,287.11,Transportation,Car rental
8169,711745233,03-09-24 5:04,179.41,Groceries,Organic food store
8170,711745233,03-09-24 23:34,98.5,Transportation,Flight ticket
8171,711745233,03-10-24 8:21,458.79,Technology,Electronics shopping
8172,711745233,03-10-24 13:37,2727.88,Transportation,Bus ticket
8173,711745233,3-13-24 22:59,147.9,Technology,Software purchase
8174,711745233,3-21-24 9:44,424.07,Groceries,Grocery store shopping
8175,711745233,3-22-24 0:35,224.04,Technology,Gadget store
8176,711745233,3-24-24 0:41,2181.47,Health,Therapy session
8177,711745233,3-25-24 14:32,556.53,Restaurant,Lunch
8178,711745233,3-26-24 12:24,343.31,Clothing,Footwear store
8179,711745233,3-28-24 6:08,173.31,Health,Therapy session
8180,711745233,04-03-24 1:21,345.34,Transportation,Flight ticket
8181,711745233,04-03-24 13:47,568.97,Transportation,Gas station
8182,711745233,04-06-24 4:48,46.78,Transportation,Car rental
8183,711745233,04-08-24 8:12,375.71,Entertainment,Cinema ticket
8184,711745233,4-15-24 8:02,3496.63,Restaurant,Dinner
8185,711745233,4-15-24 13:24,140.66,Clothing,Boutique shopping
8186,711745233,4-17-24 14:38,564.99,Entertainment,Concert ticket
8187,711745233,4-20-24 21:16,345.74,Clothing,Retail store shopping
8188,711745233,05-10-24 22:36,66.56,Technology,Hardware purchase
8189,711745233,05-11-24 7:14,1022.55,Restaurant,Cafe
8190,711745233,5-14-24 13:49,644.39,Restaurant,Dinner
8191,711745233,5-15-24 14:17,1126.9,Restaurant,Lunch
8192,711745233,5-15-24 17:16,3464.99,Health,Dental care
8193,711745233,5-19-24 7:12,536.57,Clothing,Online clothing shopping
8194,711745233,5-22-24 16:16,226.65,Clothing,Boutique shopping
8195,711745233,5-23-24 9:28,261.76,Restaurant,Breakfast
8196,711745233,5-24-24 12:26,24.55,Technology,Electronics shopping
8197,711745233,5-27-24 3:36,303.14,Technology,Electronics shopping
8198,711745233,5-27-24 17:18,41.62,Groceries,Organic food store
8199,711745233,5-27-24 19:02,870.99,Restaurant,Lunch
8200,711745233,5-28-24 12:15,67.75,Entertainment,Museum entry
8201,711745233,5-31-24 8:55,278.95,Groceries,Farmer's market
8202,711745233,06-01-24 13:36,1230.64,Technology,Hardware purchase
8203,711745233,06-05-24 20:01,220,Miscellaneous,Other expenses
8204,711745233,06-09-24 16:05,296.82,Entertainment,Museum entry
8205,711745233,06-12-24 19:37,2363.77,Miscellaneous,Gifts
8206,711745233,6-13-24 1:42,1818.45,Transportation,Bus ticket
8207,711745233,6-16-24 3:24,1502.64,Technology,Online tech shopping
8208,711745233,6-17-24 1:53,351.15,Entertainment,Cinema ticket
8209,711745233,6-19-24 23:16,116.83,Transportation,Bus ticket
8210,711794358,1-22-24 12:34,79.8,Miscellaneous,Pet supplies
8211,711794358,1-22-24 16:19,210.31,Health,Pharmacy
8212,711794358,1-23-24 13:25,88.73,Transportation,Flight ticket
8213,711794358,1-23-24 14:30,263.31,Clothing,Online clothing shopping
8214,711794358,1-23-24 19:30,26.82,Clothing,Thrift store
8215,711794358,1-25-24 2:30,1269.35,Restaurant,Cafe
8216,711794358,1-27-24 23:28,180.25,Clothing,Boutique shopping
8217,711794358,02-06-24 19:20,1408.44,Entertainment,Amusement park
8218,711794358,02-12-24 3:23,237.4,Health,Optometrist visit
8219,711794358,02-12-24 10:23,156.81,Restaurant,Fast food
8220,711794358,2-13-24 22:55,1527.44,Technology,Gadget store
8221,711794358,2-14-24 6:49,2381.46,Clothing,Thrift store
8222,711794358,2-14-24 19:02,140.5,Miscellaneous,Gifts
8223,711794358,2-14-24 19:03,394.59,Entertainment,Amusement park
8224,711794358,2-15-24 4:22,214.41,Restaurant,Cafe
8225,711794358,2-16-24 9:56,29.83,Clothing,Boutique shopping
8226,711794358,2-17-24 18:10,127.56,Technology,Online tech shopping
8227,711794358,2-18-24 17:44,307.38,Health,Optometrist visit
8228,711794358,2-19-24 6:29,59.3,Technology,Hardware purchase
8229,711794358,2-22-24 6:24,382.94,Groceries,Grocery store shopping
8230,711794358,2-24-24 4:47,1253.67,Transportation,Train ticket
8231,711794358,2-26-24 15:20,815.96,Technology,Electronics shopping
